(32793.2754858573, 50225), (32481.543378327635, 54241), (32480.8017350083, 58401), (31962.879959026228, 61217), (31809.14527547231, 65688), (31495.638661303914, 69813), (35081.37384579597, 50759), (33559.230570971115, 52909), (33441.566434029846, 53620), (33136.173586563535, 56985), (32654.14131902341, 57223), (32575.59910448884, 58467), (32410.67661878113, 62786), (35817.51901620179, 51424), (34765.736333812136, 53418), (33488.53398444226, 54624), (33408.856072543815, 57220), (33072.848757315565, 57438), (32849.490384068966, 59512), (32605.007546951983, 61543), (32496.224344841412, 66910), (35896.4614932533, 52660), (32762.710344073843, 65153), (33015.99019721807, 61320), (33388.57519555515, 58402), (35257.23360309863, 53719), (32949.87596483812, 64877), (33983.51284691995, 55567), (33575.479338415054, 57489), (34110.09721176394, 55314), (33648.206578768244, 51187)
(32793.2754858573, 50225), (32481.543378327635, 54241), (32480.8017350083, 58401), (31962.879959026228, 61217), (31809.14527547231, 65688), (31495.638661303914, 69813), (35081.37384579597, 50759), (33648.206578768244, 51187), (33559.230570971115, 52909), (33441.566434029846, 53620), (33136.173586563535, 56985), (32654.14131902341, 57223), (32575.59910448884, 58467), (32410.67661878113, 62786), (35817.51901620179, 51424), (34765.736333812136, 53418), (33488.53398444226, 54624), (33408.856072543815, 57220), (33072.848757315565, 57438), (32849.490384068966, 59512), (32605.007546951983, 61543), (32496.224344841412, 66910), (35896.4614932533, 52660), (32762.710344073843, 65153), (35257.23360309863, 53719), (33015.99019721807, 61320), (34110.09721176394, 55314), (33388.57519555515, 58402), (33575.479338415054, 57489), (32949.87596483812, 64877), (33209.94562198873, 51950)
(32793.2754858573, 50225), (32481.543378327635, 54241), (32480.8017350083, 58401), (31962.879959026228, 61217), (31809.14527547231, 65688), (31495.638661303914, 69813), (35081.37384579597, 50759), (33648.206578768244, 51187), (33209.94562198873, 51950), (33136.173586563535, 56985), (32654.14131902341, 57223), (32575.59910448884, 58467), (32410.67661878113, 62786), (35817.51901620179, 51424), (33559.230570971115, 52909), (33441.566434029846, 53620), (33408.856072543815, 57220), (33072.848757315565, 57438), (32849.490384068966, 59512), (32605.007546951983, 61543), (32496.224344841412, 66910), (35896.4614932533, 52660), (34765.736333812136, 53418), (33488.53398444226, 54624), (33388.57519555515, 58402), (33015.99019721807, 61320), (32949.87596483812, 64877), (32762.710344073843, 65153), (35257.23360309863, 53719), (33146.754250135105, 68686), (34113.819915803724, 63906)
(32793.2754858573, 50225), (32481.543378327635, 54241), (32480.8017350083, 58401), (31962.879959026228, 61217), (31809.14527547231, 65688), (31495.638661303914, 69813), (35081.37384579597, 50759), (33648.206578768244, 51187), (33209.94562198873, 51950), (33136.173586563535, 56985), (32654.14131902341, 57223), (32575.59910448884, 58467), (32410.67661878113, 62786), (35817.51901620179, 51424), (33559.230570971115, 52909), (33441.566434029846, 53620), (33408.856072543815, 57220), (33072.848757315565, 57438), (32849.490384068966, 59512), (32605.007546951983, 61543), (32496.224344841412, 66910), (35896.4614932533, 52660), (34765.736333812136, 53418), (33488.53398444226, 54624), (33388.57519555515, 58402), (33320.09798680251, 58704), (33015.99019721807, 61320), (32949.87596483812, 64877), (32762.710344073843, 65153), (35257.23360309863, 53719), (34052.755193303936, 66235)
(32793.2754858573, 50225), (32481.543378327635, 54241), (32480.8017350083, 58401), (31962.879959026228, 61217), (31809.14527547231, 65688), (31495.638661303914, 69813), (35081.37384579597, 50759), (33648.206578768244, 51187), (33209.94562198873, 51950), (33136.173586563535, 56985), (32654.14131902341, 57223), (32575.59910448884, 58467), (32410.67661878113, 62786), (35817.51901620179, 51424), (33559.230570971115, 52909), (33441.566434029846, 53620), (33408.856072543815, 57220), (33072.848757315565, 57438), (32849.490384068966, 59512), (32605.007546951983, 61543), (32504.62471723911, 63655), (32496.224344841412, 66910), (35896.4614932533, 52660), (32762.710344073843, 65153), (34765.736333812136, 53418), (33488.53398444226, 54624), (32828.386747118704, 62312), (33388.57519555515, 58402), (33015.99019721807, 61320), (33083.621330436246, 60366), (33257.66235077654, 57849)
(32793.2754858573, 50225), (32481.543378327635, 54241), (32480.8017350083, 58401), (31962.879959026228, 61217), (31809.14527547231, 65688), (31495.638661303914, 69813), (35081.37384579597, 50759), (33648.206578768244, 51187), (33209.94562198873, 51950), (33136.173586563535, 56985), (32654.14131902341, 57223), (32575.59910448884, 58467), (32410.67661878113, 62786), (35817.51901620179, 51424), (33559.230570971115, 52909), (33441.566434029846, 53620), (33408.856072543815, 57220), (33072.848757315565, 57438), (32849.490384068966, 59512), (32605.007546951983, 61543), (32504.62471723911, 63655), (32496.224344841412, 66910), (35896.4614932533, 52660), (34765.736333812136, 53418), (33488.53398444226, 54624), (33257.66235077654, 57849), (33083.621330436246, 60366), (33015.99019721807, 61320), (32828.386747118704, 62312), (32762.710344073843, 65153), (34592.68631361129, 60397)
(32793.2754858573, 50225), (32481.543378327635, 54241), (32480.8017350083, 58401), (31962.879959026228, 61217), (31809.14527547231, 65688), (31495.638661303914, 69813), (35081.37384579597, 50759), (33648.206578768244, 51187), (33209.94562198873, 51950), (33136.173586563535, 56985), (32654.14131902341, 57223), (32575.59910448884, 58467), (32410.67661878113, 62786), (35817.51901620179, 51424), (33559.230570971115, 52909), (33441.566434029846, 53620), (33270.30529661018, 55553), (33072.848757315565, 57438), (32849.490384068966, 59512), (32605.007546951983, 61543), (32582.63592966709, 62279), (32504.62471723911, 63655), (32496.224344841412, 66910), (35896.4614932533, 52660), (32762.710344073843, 65153), (33488.53398444226, 54624), (34765.736333812136, 53418), (34895.02216815743, 53314), (33257.66235077654, 57849), (33083.621330436246, 60366), (32856.691322443556, 57707)
(32793.2754858573, 50225), (32481.543378327635, 54241), (32480.8017350083, 58401), (31962.879959026228, 61217), (31809.14527547231, 65688), (31495.638661303914, 69813), (35081.37384579597, 50759), (33648.206578768244, 51187), (33209.94562198873, 51950), (33136.173586563535, 56985), (32654.14131902341, 57223), (32575.59910448884, 58467), (32410.67661878113, 62786), (35817.51901620179, 51424), (33559.230570971115, 52909), (33441.566434029846, 53620), (33270.30529661018, 55553), (33072.848757315565, 57438), (32856.691322443556, 57707), (32845.32235396435, 57747), (32605.007546951983, 61543), (32582.63592966709, 62279), (32504.62471723911, 63655), (32496.224344841412, 66910), (35896.4614932533, 52660), (32762.710344073843, 65153), (32849.490384068966, 59512), (33257.66235077654, 57849), (34765.736333812136, 53418), (33492.70602230124, 54413), (34796.81117477212, 63336)
(35225.96863091837, 49714), (32793.2754858573, 50225), (32481.543378327635, 54241), (32480.8017350083, 58401), (31962.879959026228, 61217), (31809.14527547231, 65688), (31489.801563399615, 66875), (35081.37384579597, 50759), (33648.206578768244, 51187), (33209.94562198873, 51950), (33136.173586563535, 56985), (32654.14131902341, 57223), (32575.59910448884, 58467), (32410.67661878113, 62786), (31495.638661303914, 69813), (35817.51901620179, 51424), (33559.230570971115, 52909), (33441.566434029846, 53620), (33270.30529661018, 55553), (33072.848757315565, 57438), (32856.691322443556, 57707), (32845.32235396435, 57747), (32605.007546951983, 61543), (32582.63592966709, 62279), (32504.62471723911, 63655), (32496.224344841412, 66910), (35896.4614932533, 52660), (32762.710344073843, 65153), (32849.490384068966, 59512), (34765.736333812136, 53418), (34753.94864814661, 56609)
(35225.96863091837, 49714), (32793.2754858573, 50225), (32481.543378327635, 54241), (32480.8017350083, 58401), (31962.879959026228, 61217), (31809.14527547231, 65688), (31489.801563399615, 66875), (35081.37384579597, 50759), (33648.206578768244, 51187), (33209.94562198873, 51950), (33136.173586563535, 56985), (32654.14131902341, 57223), (32575.59910448884, 58467), (32410.67661878113, 62786), (31495.638661303914, 69813), (35817.51901620179, 51424), (33559.230570971115, 52909), (33441.566434029846, 53620), (33270.30529661018, 55553), (33072.848757315565, 57438), (32856.691322443556, 57707), (32845.32235396435, 57747), (32605.007546951983, 61543), (32582.63592966709, 62279), (32504.62471723911, 63655), (32496.224344841412, 66910), (35896.4614932533, 52660), (32762.710344073843, 65153), (33523.656886493314, 55003), (32849.490384068966, 59512), (35880.23604602168, 60636)
(35225.96863091837, 49714), (32793.2754858573, 50225), (32481.543378327635, 54241), (32480.8017350083, 58401), (31962.879959026228, 61217), (31809.14527547231, 65688), (31489.801563399615, 66875), (35081.37384579597, 50759), (33648.206578768244, 51187), (33209.94562198873, 51950), (33136.173586563535, 56985), (32654.14131902341, 57223), (32575.59910448884, 58467), (32410.67661878113, 62786), (31495.638661303914, 69813), (35817.51901620179, 51424), (33559.230570971115, 52909), (33441.566434029846, 53620), (33270.30529661018, 55553), (33072.848757315565, 57438), (32856.691322443556, 57707), (32845.32235396435, 57747), (32605.007546951983, 61543), (32582.63592966709, 62279), (32504.62471723911, 63655), (32496.224344841412, 66910), (35896.4614932533, 52660), (32762.710344073843, 65153), (34561.34346256257, 54479), (32849.490384068966, 59512), (34059.32769949235, 50815)
(35225.96863091837, 49714), (32793.2754858573, 50225), (32481.543378327635, 54241), (32480.8017350083, 58401), (31962.879959026228, 61217), (31809.14527547231, 65688), (31489.801563399615, 66875), (35081.37384579597, 50759), (34059.32769949235, 50815), (33648.206578768244, 51187), (33209.94562198873, 51950), (33136.173586563535, 56985), (32654.14131902341, 57223), (32575.59910448884, 58467), (32410.67661878113, 62786), (31495.638661303914, 69813), (35817.51901620179, 51424), (34890.72431852207, 52625), (33559.230570971115, 52909), (33441.566434029846, 53620), (33270.30529661018, 55553), (33072.848757315565, 57438), (32856.691322443556, 57707), (32845.32235396435, 57747), (32605.007546951983, 61543), (32582.63592966709, 62279), (32504.62471723911, 63655), (32496.224344841412, 66910), (32281.49784812896, 70940), (35896.4614932533, 52660), (32226.642474963515, 59245)
(35225.96863091837, 49714), (32793.2754858573, 50225), (32481.543378327635, 54241), (31569.41198014864, 57643), (31489.801563399615, 66875), (35081.37384579597, 50759), (34059.32769949235, 50815), (33648.206578768244, 51187), (33209.94562198873, 51950), (33136.173586563535, 56985), (32654.14131902341, 57223), (32480.8017350083, 58401), (32226.642474963515, 59245), (31962.879959026228, 61217), (31809.14527547231, 65688), (31495.638661303914, 69813), (35817.51901620179, 51424), (34890.72431852207, 52625), (33559.230570971115, 52909), (33441.566434029846, 53620), (33270.30529661018, 55553), (33072.848757315565, 57438), (32856.691322443556, 57707), (32845.32235396435, 57747), (32575.59910448884, 58467), (32410.67661878113, 62786), (32081.276985007713, 69241), (35896.4614932533, 52660), (32281.49784812896, 70940), (34784.01966179786, 53583), (31522.9977962474, 69719)
(35225.96863091837, 49714), (32793.2754858573, 50225), (32481.543378327635, 54241), (31569.41198014864, 57643), (31489.801563399615, 66875), (35081.37384579597, 50759), (34059.32769949235, 50815), (33648.206578768244, 51187), (33209.94562198873, 51950), (33136.173586563535, 56985), (32654.14131902341, 57223), (32480.8017350083, 58401), (32226.642474963515, 59245), (31962.879959026228, 61217), (31809.14527547231, 65688), (31522.9977962474, 69719), (31495.638661303914, 69813), (35817.51901620179, 51424), (34890.72431852207, 52625), (33559.230570971115, 52909), (33441.566434029846, 53620), (33270.30529661018, 55553), (33072.848757315565, 57438), (32856.691322443556, 57707), (32845.32235396435, 57747), (32575.59910448884, 58467), (32410.67661878113, 62786), (32081.276985007713, 69241), (35896.4614932533, 52660), (32281.49784812896, 70940), (34414.268155954785, 66016)
(35225.96863091837, 49714), (32793.2754858573, 50225), (32481.543378327635, 54241), (31569.41198014864, 57643), (31489.801563399615, 66875), (35081.37384579597, 50759), (34059.32769949235, 50815), (33648.206578768244, 51187), (33209.94562198873, 51950), (33136.173586563535, 56985), (32654.14131902341, 57223), (32480.8017350083, 58401), (32226.642474963515, 59245), (31962.879959026228, 61217), (31809.14527547231, 65688), (31522.9977962474, 69719), (31495.638661303914, 69813), (35817.51901620179, 51424), (34890.72431852207, 52625), (33559.230570971115, 52909), (33441.566434029846, 53620), (33270.30529661018, 55553), (33072.848757315565, 57438), (32856.691322443556, 57707), (32845.32235396435, 57747), (32575.59910448884, 58467), (32569.646760993262, 62659), (32410.67661878113, 62786), (32081.276985007713, 69241), (35896.4614932533, 52660), (34622.38082096492, 54353)
(35225.96863091837, 49714), (32793.2754858573, 50225), (32481.543378327635, 54241), (31569.41198014864, 57643), (31489.801563399615, 66875), (35081.37384579597, 50759), (34059.32769949235, 50815), (33648.206578768244, 51187), (33209.94562198873, 51950), (33162.903366849845, 56560), (33136.173586563535, 56985), (32654.14131902341, 57223), (32480.8017350083, 58401), (32226.642474963515, 59245), (31962.879959026228, 61217), (31809.14527547231, 65688), (31522.9977962474, 69719), (31495.638661303914, 69813), (35817.51901620179, 51424), (34344.883095784266, 51919), (33559.230570971115, 52909), (33441.566434029846, 53620), (33270.30529661018, 55553), (33072.848757315565, 57438), (32856.691322443556, 57707), (32845.32235396435, 57747), (32575.59910448884, 58467), (32569.646760993262, 62659), (32410.67661878113, 62786), (32081.276985007713, 69241), (35274.91762285661, 52790)
(35225.96863091837, 49714), (32876.92711268569, 49902), (32793.2754858573, 50225), (32481.543378327635, 54241), (31569.41198014864, 57643), (31489.801563399615, 66875), (35081.37384579597, 50759), (34059.32769949235, 50815), (33648.206578768244, 51187), (33209.94562198873, 51950), (33162.903366849845, 56560), (33136.173586563535, 56985), (32654.14131902341, 57223), (32480.8017350083, 58401), (32226.642474963515, 59245), (31962.879959026228, 61217), (31809.14527547231, 65688), (31522.9977962474, 69719), (31495.638661303914, 69813), (35817.51901620179, 51424), (32081.276985007713, 69241), (34344.883095784266, 51919), (32410.67661878113, 62786), (32575.59910448884, 58467), (33559.230570971115, 52909), (33270.30529661018, 55553), (32569.646760993262, 62659), (33072.848757315565, 57438), (33441.566434029846, 53620), (32845.32235396435, 57747), (34109.85368020569, 66979)
(35225.96863091837, 49714), (32876.92711268569, 49902), (32793.2754858573, 50225), (32481.543378327635, 54241), (31569.41198014864, 57643), (31489.801563399615, 66875), (35081.37384579597, 50759), (34059.32769949235, 50815), (33648.206578768244, 51187), (33209.94562198873, 51950), (33162.903366849845, 56560), (33136.173586563535, 56985), (32654.14131902341, 57223), (32480.8017350083, 58401), (32226.642474963515, 59245), (31962.879959026228, 61217), (31809.14527547231, 65688), (31522.9977962474, 69719), (31495.638661303914, 69813), (35817.51901620179, 51424), (34344.883095784266, 51919), (33559.230570971115, 52909), (33441.566434029846, 53620), (33270.30529661018, 55553), (33072.848757315565, 57438), (32845.32235396435, 57747), (32575.59910448884, 58467), (32569.646760993262, 62659), (32410.67661878113, 62786), (32081.276985007713, 69241), (35172.44636953521, 51301)
(35225.96863091837, 49714), (32876.92711268569, 49902), (32793.2754858573, 50225), (32481.543378327635, 54241), (31569.41198014864, 57643), (31489.801563399615, 66875), (35081.37384579597, 50759), (34059.32769949235, 50815), (33648.206578768244, 51187), (33209.94562198873, 51950), (33162.903366849845, 56560), (32712.60761484249, 56687), (32654.14131902341, 57223), (32480.8017350083, 58401), (32226.642474963515, 59245), (31962.879959026228, 61217), (31809.14527547231, 65688), (31522.9977962474, 69719), (31495.638661303914, 69813), (35172.44636953521, 51301), (32081.276985007713, 69241), (34344.883095784266, 51919), (32410.67661878113, 62786), (33559.230570971115, 52909), (32575.59910448884, 58467), (32569.646760993262, 62659), (33270.30529661018, 55553), (33441.566434029846, 53620), (32845.32235396435, 57747), (33136.173586563535, 56985), (33692.94201917415, 58022)
(35225.96863091837, 49714), (32876.92711268569, 49902), (32793.2754858573, 50225), (32481.543378327635, 54241), (31569.41198014864, 57643), (31489.801563399615, 66875), (35081.37384579597, 50759), (34059.32769949235, 50815), (33648.206578768244, 51187), (33209.94562198873, 51950), (33204.03039583918, 55138), (33162.903366849845, 56560), (32712.60761484249, 56687), (32654.14131902341, 57223), (32480.8017350083, 58401), (32226.642474963515, 59245), (31962.879959026228, 61217), (31809.14527547231, 65688), (31522.9977962474, 69719), (31495.638661303914, 69813), (35172.44636953521, 51301), (32081.276985007713, 69241), (34344.883095784266, 51919), (32410.67661878113, 62786), (33559.230570971115, 52909), (32575.59910448884, 58467), (32569.646760993262, 62659), (33270.30529661018, 55553), (32845.32235396435, 57747), (33136.173586563535, 56985), (33636.154220128425, 59078)
(35225.96863091837, 49714), (32876.92711268569, 49902), (32793.2754858573, 50225), (32481.543378327635, 54241), (31569.41198014864, 57643), (31489.801563399615, 66875), (35081.37384579597, 50759), (34059.32769949235, 50815), (33648.206578768244, 51187), (33209.94562198873, 51950), (33204.03039583918, 55138), (33162.903366849845, 56560), (32712.60761484249, 56687), (32654.14131902341, 57223), (32480.8017350083, 58401), (32226.642474963515, 59245), (31962.879959026228, 61217), (31809.14527547231, 65688), (31522.9977962474, 69719), (31495.638661303914, 69813), (35172.44636953521, 51301), (34344.883095784266, 51919), (33559.230570971115, 52909), (33270.30529661018, 55553), (33136.173586563535, 56985), (32845.32235396435, 57747), (32575.59910448884, 58467), (32569.646760993262, 62659), (32410.67661878113, 62786), (32081.276985007713, 69241), (34274.21485260577, 59416)
(35225.96863091837, 49714), (32876.92711268569, 49902), (32793.2754858573, 50225), (32481.543378327635, 54241), (31569.41198014864, 57643), (31489.801563399615, 66875), (35081.37384579597, 50759), (34059.32769949235, 50815), (33648.206578768244, 51187), (33209.94562198873, 51950), (33204.03039583918, 55138), (33162.903366849845, 56560), (32712.60761484249, 56687), (32654.14131902341, 57223), (32480.8017350083, 58401), (32226.642474963515, 59245), (31962.879959026228, 61217), (31809.14527547231, 65688), (31522.9977962474, 69719), (31495.638661303914, 69813), (35172.44636953521, 51301), (34344.883095784266, 51919), (33559.230570971115, 52909), (33270.30529661018, 55553), (33136.173586563535, 56985), (32845.32235396435, 57747), (32575.59910448884, 58467), (32569.646760993262, 62659), (32410.67661878113, 62786), (32081.276985007713, 69241), (33734.37172948029, 68345)
(35225.96863091837, 49714), (32876.92711268569, 49902), (32793.2754858573, 50225), (32481.543378327635, 54241), (31569.41198014864, 57643), (31489.801563399615, 66875), (35081.37384579597, 50759), (34059.32769949235, 50815), (33648.206578768244, 51187), (33209.94562198873, 51950), (33204.03039583918, 55138), (33162.903366849845, 56560), (32712.60761484249, 56687), (32654.14131902341, 57223), (32480.8017350083, 58401), (32226.642474963515, 59245), (31962.879959026228, 61217), (31809.14527547231, 65688), (31522.9977962474, 69719), (31495.638661303914, 69813), (35172.44636953521, 51301), (34344.883095784266, 51919), (33559.230570971115, 52909), (33270.30529661018, 55553), (33136.173586563535, 56985), (32845.32235396435, 57747), (32575.59910448884, 58467), (32569.646760993262, 62659), (32410.67661878113, 62786), (32081.276985007713, 69241), (34951.747746845904, 63946)
(35225.96863091837, 49714), (32876.92711268569, 49902), (32793.2754858573, 50225), (32481.543378327635, 54241), (31569.41198014864, 57643), (31489.801563399615, 66875), (35081.37384579597, 50759), (34059.32769949235, 50815), (33648.206578768244, 51187), (33209.94562198873, 51950), (33204.03039583918, 55138), (33162.903366849845, 56560), (32712.60761484249, 56687), (32654.14131902341, 57223), (32480.8017350083, 58401), (32226.642474963515, 59245), (31962.879959026228, 61217), (31809.14527547231, 65688), (31522.9977962474, 69719), (31495.638661303914, 69813), (34178.91783550683, 50852), (33559.230570971115, 52909), (33270.30529661018, 55553), (33136.173586563535, 56985), (32845.32235396435, 57747), (32575.59910448884, 58467), (32569.646760993262, 62659), (32410.67661878113, 62786), (32081.276985007713, 69241), (35172.44636953521, 51301), (35816.390306943635, 58133)
