(32793.2754858573, 50225), (32481.543378327635, 54241), (31962.879959026228, 61217), (31809.14527547231, 65688), (35081.37384579597, 50759), (34765.736333812136, 53418), (33441.566434029846, 53620), (33136.173586563535, 56985), (32654.14131902341, 57223), (32575.59910448884, 58467), (35817.51901620179, 51424), (35257.23360309863, 53719), (33488.53398444226, 54624), (33408.856072543815, 57220), (33072.848757315565, 57438), (32849.490384068966, 59512), (32605.007546951983, 61543), (36083.941129734725, 52716), (36046.88910415356, 53949), (35338.36310411514, 54710), (34865.11707310199, 54829), (33983.51284691995, 55567), (33410.304919183545, 57496), (33396.800586652374, 60420), (33299.97156468248, 60661), (33121.05691657386, 61873), (33102.82325544023, 63716), (32762.710344073843, 65153), (36263.99254298165, 55409), (34705.65361345436, 55667), (34269.87146436159, 56710), (33539.826076994956, 57982), (33432.32294648181, 58762), (33245.34739351018, 62026), (33218.415730051456, 63828), (33212.2019819754, 66845), (35160.991034672035, 55708), (35088.33215651134, 56311), (34832.49557983055, 56401), (34575.581550669944, 57305), (34526.12860213269, 58093), (34524.93980660704, 58161), (33837.11090294735, 58262), (33794.008763902915, 58475), (33639.410635592634, 58955), (33533.86998151961, 60790), (33286.12957213136, 64794), (35955.30904308984, 55752), (33322.99146866795, 69818), (34838.67222061781, 56911), (34563.61066753832, 59031)
(32793.2754858573, 50225), (32481.543378327635, 54241), (32480.8017350083, 58401), (31962.879959026228, 61217), (31809.14527547231, 65688), (31495.638661303914, 69813), (35081.37384579597, 50759), (33559.230570971115, 52909), (33441.566434029846, 53620), (33136.173586563535, 56985), (32654.14131902341, 57223), (32575.59910448884, 58467), (32410.67661878113, 62786), (35817.51901620179, 51424), (34765.736333812136, 53418), (33488.53398444226, 54624), (33408.856072543815, 57220), (33072.848757315565, 57438), (32849.490384068966, 59512), (32605.007546951983, 61543), (32496.224344841412, 66910), (35896.4614932533, 52660), (35257.23360309863, 53719), (35139.90357076309, 53976), (34860.03122917877, 54716), (34802.25800710656, 55229), (34110.09721176394, 55314), (33983.51284691995, 55567), (33575.479338415054, 57489), (33410.304919183545, 57496), (33388.57519555515, 58402), (33299.97156468248, 60661), (33156.82584784249, 61040), (33015.99019721807, 61320), (32949.87596483812, 64877), (32762.710344073843, 65153), (36083.941129734725, 52716), (32825.28521766527, 68409), (33102.82325544023, 63716), (33058.984676010594, 67776), (34705.65361345436, 55667), (33121.05691657386, 61873), (33396.800586652374, 60420), (35813.52723346222, 53861), (34269.87146436159, 56710), (35532.96459155045, 54325), (35191.42283842721, 54702), (34865.11707310199, 54829), (33432.32294648181, 58762), (34053.85844698877, 57972), (33935.76188021264, 59920)
(35225.96863091837, 49714), (32793.2754858573, 50225), (32481.543378327635, 54241), (32480.8017350083, 58401), (31962.879959026228, 61217), (31809.14527547231, 65688), (31489.801563399615, 66875), (35081.37384579597, 50759), (33559.230570971115, 52909), (33441.566434029846, 53620), (33270.30529661018, 55553), (33136.173586563535, 56985), (32654.14131902341, 57223), (32575.59910448884, 58467), (32410.67661878113, 62786), (31495.638661303914, 69813), (35817.51901620179, 51424), (34895.02216815743, 53314), (34765.736333812136, 53418), (34298.3552812703, 54302), (33492.70602230124, 54413), (33488.53398444226, 54624), (33408.856072543815, 57220), (33072.848757315565, 57438), (32845.32235396435, 57747), (32605.007546951983, 61543), (32582.63592966709, 62279), (32504.62471723911, 63655), (32496.224344841412, 66910), (35896.4614932533, 52660), (35333.491984347755, 53686), (35257.23360309863, 53719), (35139.90357076309, 53976), (34860.03122917877, 54716), (34641.99290249905, 54773), (33679.10616372602, 54854), (33523.656886493314, 55003), (33410.304919183545, 57496), (33388.57519555515, 58402), (33320.09798680251, 58704), (33188.45787201696, 59092), (32849.490384068966, 59512), (32828.386747118704, 62312), (32762.710344073843, 65153), (36083.941129734725, 52716), (32825.28521766527, 68409), (32897.40204054072, 61988), (32855.05715397944, 68138), (35813.52723346222, 53861), (33637.0449826276, 56212), (35313.26755069574, 53775)
(35225.96863091837, 49714), (32793.2754858573, 50225), (32481.543378327635, 54241), (31569.41198014864, 57643), (31489.801563399615, 66875), (35081.37384579597, 50759), (34344.883095784266, 51919), (33559.230570971115, 52909), (33441.566434029846, 53620), (33270.30529661018, 55553), (33162.903366849845, 56560), (33136.173586563535, 56985), (32654.14131902341, 57223), (32480.8017350083, 58401), (31962.879959026228, 61217), (31809.14527547231, 65688), (31495.638661303914, 69813), (35817.51901620179, 51424), (34890.72431852207, 52625), (34765.736333812136, 53418), (34298.3552812703, 54302), (33492.70602230124, 54413), (33488.53398444226, 54624), (33391.83983457519, 56634), (33072.848757315565, 57438), (32845.32235396435, 57747), (32575.59910448884, 58467), (32569.646760993262, 62659), (32410.67661878113, 62786), (32081.276985007713, 69241), (35896.4614932533, 52660), (34895.02216815743, 53314), (34784.01966179786, 53583), (34561.34346256257, 54479), (33679.10616372602, 54854), (33523.656886493314, 55003), (33408.856072543815, 57220), (33175.02230353651, 57460), (33087.10491101785, 57881), (32849.490384068966, 59512), (32605.007546951983, 61543), (32582.63592966709, 62279), (32504.62471723911, 63655), (32496.224344841412, 66910), (32281.49784812896, 70940), (36083.941129734725, 52716), (32762.080200419445, 65933), (33637.0449826276, 56212), (33151.587333525844, 58591), (34415.44128976877, 55802), (33280.29036119839, 56282)
(35225.96863091837, 49714), (32876.92711268569, 49902), (32793.2754858573, 50225), (32481.543378327635, 54241), (31569.41198014864, 57643), (31489.801563399615, 66875), (35081.37384579597, 50759), (34344.883095784266, 51919), (33559.230570971115, 52909), (33441.566434029846, 53620), (33204.03039583918, 55138), (33162.903366849845, 56560), (32712.60761484249, 56687), (32654.14131902341, 57223), (32480.8017350083, 58401), (31962.879959026228, 61217), (31809.14527547231, 65688), (31495.638661303914, 69813), (35817.51901620179, 51424), (34890.72431852207, 52625), (34765.736333812136, 53418), (34298.3552812703, 54302), (33492.70602230124, 54413), (33488.53398444226, 54624), (33270.30529661018, 55553), (33136.173586563535, 56985), (33072.848757315565, 57438), (32845.32235396435, 57747), (32575.59910448884, 58467), (32569.646760993262, 62659), (32410.67661878113, 62786), (32081.276985007713, 69241), (35896.4614932533, 52660), (32281.49784812896, 70940), (32496.224344841412, 66910), (34908.65011075102, 52939), (34561.34346256257, 54479), (33899.29591492459, 54495), (32353.115891361842, 69718), (32504.62471723911, 63655), (33280.29036119839, 56282), (32605.007546951983, 61543), (33087.10491101785, 57881), (32822.453611144105, 59590), (33523.656886493314, 55003), (32849.490384068966, 59512), (34784.01966179786, 53583), (32582.63592966709, 62279), (33175.02230353651, 57460), (33606.76300505576, 54808), (33741.54194303045, 55792)
(35225.96863091837, 49714), (32876.92711268569, 49902), (32793.2754858573, 50225), (32481.543378327635, 54241), (31569.41198014864, 57643), (31489.801563399615, 66875), (35937.414452722565, 50487), (35081.37384579597, 50759), (34178.91783550683, 50852), (33559.230570971115, 52909), (33441.566434029846, 53620), (33204.03039583918, 55138), (33162.903366849845, 56560), (32712.60761484249, 56687), (32654.14131902341, 57223), (32480.8017350083, 58401), (31962.879959026228, 61217), (31809.14527547231, 65688), (31495.638661303914, 69813), (35817.51901620179, 51424), (34344.883095784266, 51919), (34298.3552812703, 54302), (33492.70602230124, 54413), (33488.53398444226, 54624), (33270.30529661018, 55553), (33136.173586563535, 56985), (33072.848757315565, 57438), (32845.32235396435, 57747), (32575.59910448884, 58467), (32569.646760993262, 62659), (32410.67661878113, 62786), (32081.276985007713, 69241), (36096.1301133095, 51483), (32281.49784812896, 70940), (34890.72431852207, 52625), (32496.224344841412, 66910), (34561.34346256257, 54479), (33899.29591492459, 54495), (32353.115891361842, 69718), (32504.62471723911, 63655), (33280.29036119839, 56282), (32605.007546951983, 61543), (34765.736333812136, 53418), (32822.453611144105, 59590), (33523.656886493314, 55003), (32961.64842078888, 57916), (32582.63592966709, 62279), (33175.02230353651, 57460), (33606.76300505576, 54808), (32849.490384068966, 59512), (33596.81501039497, 61378)
(34776.231367321336, 49253), (32876.92711268569, 49902), (32793.2754858573, 50225), (32481.543378327635, 54241), (32367.465837769545, 54381), (31569.41198014864, 57643), (31489.801563399615, 66875), (35225.96863091837, 49714), (35081.37384579597, 50759), (34178.91783550683, 50852), (33559.230570971115, 52909), (33441.566434029846, 53620), (33204.03039583918, 55138), (33193.620949074546, 55651), (33162.903366849845, 56560), (32712.60761484249, 56687), (32654.14131902341, 57223), (32480.8017350083, 58401), (32335.44763936983, 59204), (31962.879959026228, 61217), (31809.14527547231, 65688), (31495.638661303914, 69813), (35937.414452722565, 50487), (35817.51901620179, 51424), (34344.883095784266, 51919), (34294.799089042215, 51998), (34234.16314097717, 52272), (34053.71458886091, 53507), (34007.957880196234, 53910), (33882.85918083453, 54378), (33492.70602230124, 54413), (33488.53398444226, 54624), (33270.30529661018, 55553), (33136.173586563535, 56985), (33072.848757315565, 57438), (32845.32235396435, 57747), (32575.59910448884, 58467), (32549.958731047154, 61079), (32410.67661878113, 62786), (32236.822228091758, 64297), (32081.276985007713, 69241), (36096.1301133095, 51483), (32281.49784812896, 70940), (34890.72431852207, 52625), (32472.33301756882, 66280), (32353.115891361842, 69718), (32697.160230664053, 59017), (34398.09262805367, 52673), (34298.3552812703, 54302), (33280.29036119839, 56282), (32769.71725054531, 61523)
(34776.231367321336, 49253), (32876.92711268569, 49902), (32793.2754858573, 50225), (32481.543378327635, 54241), (32367.465837769545, 54381), (31569.41198014864, 57643), (31489.801563399615, 66875), (35225.96863091837, 49714), (35081.37384579597, 50759), (34178.91783550683, 50852), (33559.230570971115, 52909), (33441.566434029846, 53620), (33204.03039583918, 55138), (33193.620949074546, 55651), (33162.903366849845, 56560), (32712.60761484249, 56687), (32654.14131902341, 57223), (32480.8017350083, 58401), (32335.44763936983, 59204), (31612.420499427266, 60189), (31495.638661303914, 69813), (35937.414452722565, 50487), (35834.804196130775, 50953), (35817.51901620179, 51424), (34344.883095784266, 51919), (34294.799089042215, 51998), (34234.16314097717, 52272), (34053.71458886091, 53507), (34007.957880196234, 53910), (33882.85918083453, 54378), (33492.70602230124, 54413), (33488.53398444226, 54624), (33270.30529661018, 55553), (33136.173586563535, 56985), (33072.848757315565, 57438), (32845.32235396435, 57747), (32575.59910448884, 58467), (32549.958731047154, 61079), (31962.879959026228, 61217), (31809.14527547231, 65688), (36096.1301133095, 51483), (32081.276985007713, 69241), (32697.160230664053, 59017), (34890.72431852207, 52625), (32236.822228091758, 64297), (32410.67661878113, 62786), (33280.29036119839, 56282), (33610.093747046165, 55895), (34291.26576309038, 55252), (34398.09262805367, 52673), (34348.090316393784, 55939)
(34776.231367321336, 49253), (32876.92711268569, 49902), (32793.2754858573, 50225), (32481.543378327635, 54241), (32367.465837769545, 54381), (31569.41198014864, 57643), (31489.801563399615, 66875), (35225.96863091837, 49714), (35081.37384579597, 50759), (34178.91783550683, 50852), (33559.230570971115, 52909), (33441.566434029846, 53620), (33365.246870833216, 54538), (33204.03039583918, 55138), (33193.620949074546, 55651), (33162.903366849845, 56560), (32712.60761484249, 56687), (32654.14131902341, 57223), (32480.8017350083, 58401), (32335.44763936983, 59204), (31612.420499427266, 60189), (31495.638661303914, 69813), (35992.32476953748, 49879), (35937.414452722565, 50487), (35834.804196130775, 50953), (35817.51901620179, 51424), (34344.883095784266, 51919), (34294.799089042215, 51998), (34234.16314097717, 52272), (34231.86054415027, 53110), (34036.34355962939, 53237), (34007.957880196234, 53910), (33882.85918083453, 54378), (33492.70602230124, 54413), (33488.53398444226, 54624), (33478.38563434051, 55467), (33270.30529661018, 55553), (33136.173586563535, 56985), (33072.848757315565, 57438), (32845.32235396435, 57747), (32575.59910448884, 58467), (32549.958731047154, 61079), (31962.879959026228, 61217), (31809.14527547231, 65688), (36096.1301133095, 51483), (32081.276985007713, 69241), (34890.72431852207, 52625), (32697.160230664053, 59017), (32410.67661878113, 62786), (32236.822228091758, 64297), (32576.101707739857, 64585)
(34776.231367321336, 49253), (32876.92711268569, 49902), (32793.2754858573, 50225), (32481.543378327635, 54241), (32367.465837769545, 54381), (31569.41198014864, 57643), (31489.801563399615, 66875), (35225.96863091837, 49714), (35081.37384579597, 50759), (34178.91783550683, 50852), (33559.230570971115, 52909), (33441.566434029846, 53620), (33306.21168625847, 53721), (33204.03039583918, 55138), (33193.620949074546, 55651), (33162.903366849845, 56560), (32712.60761484249, 56687), (32654.14131902341, 57223), (32480.8017350083, 58401), (32335.44763936983, 59204), (31612.420499427266, 60189), (31495.638661303914, 69813), (35992.32476953748, 49879), (35623.093174204914, 50426), (34829.552308039725, 51570), (34344.883095784266, 51919), (34294.799089042215, 51998), (34234.16314097717, 52272), (34231.86054415027, 53110), (34036.34355962939, 53237), (34007.957880196234, 53910), (33882.85918083453, 54378), (33492.70602230124, 54413), (33365.246870833216, 54538), (33354.660035011686, 54878), (33270.30529661018, 55553), (33136.173586563535, 56985), (33072.848757315565, 57438), (32845.32235396435, 57747), (32817.345601345645, 58308), (32575.59910448884, 58467), (32549.958731047154, 61079), (31962.879959026228, 61217), (31809.14527547231, 65688), (35937.414452722565, 50487), (32081.276985007713, 69241), (32697.160230664053, 59017), (34522.96039295455, 52153), (33488.53398444226, 54624), (33478.38563434051, 55467), (34232.09850018252, 64116)
