(100211.94463979697, 29638), (79759.3501158523, 28921), (124369.90602671435, 29254), (79228.28699907367, 29452), (93415.22238026763, 29886), (92174.30924191726, 29257), (74229.80267107619, 28556), (68864.87633527843, 29085), (85510.14979683765, 29513), (68071.90086158509, 29082), (67565.30573615168, 30092), (76236.9890690008, 27824), (59240.252442917976, 28745), (81144.76829302165, 28731), (83897.26001494602, 28364), (93807.70664684572, 29232), (88217.86484106885, 29186), (79820.02001075397, 28895), (80883.00227334374, 26885), (78406.27819079171, 29786), (90173.51205943641, 28967), (69696.843508317, 27199), (82593.06105657865, 28997), (77592.70141912201, 29359), (77970.40668685595, 29335), (108067.24706502068, 28944), (68255.66907255053, 28275), (69980.96918307092, 28357), (86716.7931090587, 28799), (71611.62745585803, 29771), (88121.9288175907, 29485)
(100211.94463979697, 29638), (79759.3501158523, 28921), (73586.89428288958, 29703), (79228.28699907367, 29452), (93415.22238026763, 29886), (83669.83036906393, 28229), (99674.62516002716, 29851), (124369.90602671435, 29254), (85510.14979683765, 29513), (68071.90086158509, 29082), (67565.30573615168, 30092), (86521.74121086369, 28875), (82228.62033923107, 27727), (92174.30924191726, 29257), (74229.80267107619, 28556), (68864.87633527843, 29085), (81144.76829302165, 28731), (58438.516002423996, 28245), (74615.63974086205, 26843), (83897.26001494602, 28364), (108347.32613883758, 28769), (76236.9890690008, 27824), (59240.252442917976, 28745), (80883.00227334374, 26885), (50700.36341088838, 27004), (111349.89106494283, 29376), (71176.23289191522, 27576), (79820.02001075397, 28895), (69696.843508317, 27199), (98602.04918779322, 29404), (79726.19275166588, 27620)
(100211.94463979697, 29638), (104406.8941586323, 29397), (79759.3501158523, 28921), (73586.89428288958, 29703), (92396.5608193596, 31516), (116078.60091071061, 29462), (79228.28699907367, 29452), (58207.59442008676, 28169), (93415.22238026763, 29886), (83669.83036906393, 28229), (94905.462419054, 29014), (99674.62516002716, 29851), (124369.90602671435, 29254), (67200.14050461611, 28041), (82228.62033923107, 27727), (88181.05303211643, 28923), (92174.30924191726, 29257), (74229.80267107619, 28556), (68864.87633527843, 29085), (85510.14979683765, 29513), (68071.90086158509, 29082), (67565.30573615168, 30092), (86521.74121086369, 28875), (76007.83077428742, 28044), (76236.9890690008, 27824), (75379.0759150094, 28848), (59240.252442917976, 28745), (81144.76829302165, 28731), (74844.42730934962, 28483), (67876.28593748293, 28449), (70707.20915428991, 29431)
(100211.94463979697, 29638), (104406.8941586323, 29397), (79759.3501158523, 28921), (104629.98788099659, 29238), (116078.60091071061, 29462), (79932.89941973652, 29291), (79228.28699907367, 29452), (58207.59442008676, 28169), (81003.32239799445, 29458), (93415.22238026763, 29886), (83669.83036906393, 28229), (94905.462419054, 29014), (73586.89428288958, 29703), (92396.5608193596, 31516), (67200.14050461611, 28041), (73799.52902331208, 30196), (92174.30924191726, 29257), (74229.80267107619, 28556), (68864.87633527843, 29085), (93410.96757066458, 30075), (59240.252442917976, 28745), (81252.20573618545, 30743), (85510.14979683765, 29513), (71980.5336848704, 29536), (89527.03994833339, 29908), (86521.74121086369, 28875), (82228.62033923107, 27727), (124369.90602671435, 29254), (67565.30573615168, 30092), (88181.05303211643, 28923), (74709.29698771817, 29726)
(87948.75081509186, 30542), (94136.63536830085, 29211), (100211.94463979697, 29638), (104406.8941586323, 29397), (79759.3501158523, 28921), (104629.98788099659, 29238), (55109.84568690091, 29722), (58207.59442008676, 28169), (81003.32239799445, 29458), (93415.22238026763, 29886), (83669.83036906393, 28229), (94905.462419054, 29014), (73586.89428288958, 29703), (92396.5608193596, 31516), (116078.60091071061, 29462), (63305.400152461996, 28942), (79932.89941973652, 29291), (79228.28699907367, 29452), (73799.52902331208, 30196), (92174.30924191726, 29257), (74229.80267107619, 28556), (68864.87633527843, 29085), (93410.96757066458, 30075), (59240.252442917976, 28745), (67200.14050461611, 28041), (81252.20573618545, 30743), (82228.62033923107, 27727), (71980.5336848704, 29536), (89527.03994833339, 29908), (78724.8635263079, 28840), (64124.19388480982, 28669)
(87948.75081509186, 30542), (94136.63536830085, 29211), (100211.94463979697, 29638), (104406.8941586323, 29397), (79759.3501158523, 28921), (95691.16488428524, 29758), (93827.64898348125, 28704), (74797.81830728742, 29240), (55109.84568690091, 29722), (58207.59442008676, 28169), (81003.32239799445, 29458), (93415.22238026763, 29886), (83669.83036906393, 28229), (101475.83517211341, 28886), (94905.462419054, 29014), (104629.98788099659, 29238), (116078.60091071061, 29462), (63305.400152461996, 28942), (79932.89941973652, 29291), (79228.28699907367, 29452), (73799.52902331208, 30196), (92174.30924191726, 29257), (74229.80267107619, 28556), (68864.87633527843, 29085), (73586.89428288958, 29703), (59240.252442917976, 28745), (67200.14050461611, 28041), (92396.5608193596, 31516), (82228.62033923107, 27727), (89527.03994833339, 29908), (67099.69648415386, 29042)
(87948.75081509186, 30542), (94136.63536830085, 29211), (100211.94463979697, 29638), (104406.8941586323, 29397), (109907.17004201541, 30091), (79759.3501158523, 28921), (95691.16488428524, 29758), (93827.64898348125, 28704), (74797.81830728742, 29240), (55109.84568690091, 29722), (67099.69648415386, 29042), (104629.98788099659, 29238), (116078.60091071061, 29462), (63305.400152461996, 28942), (79932.89941973652, 29291), (79228.28699907367, 29452), (58207.59442008676, 28169), (81003.32239799445, 29458), (93415.22238026763, 29886), (58734.13050193271, 26759), (83669.83036906393, 28229), (101475.83517211341, 28886), (94905.462419054, 29014), (73586.89428288958, 29703), (68864.87633527843, 29085), (67200.14050461611, 28041), (92174.30924191726, 29257), (75119.43205191108, 27293), (73799.52902331208, 30196), (74229.80267107619, 28556), (71661.36125402317, 29266)
(87948.75081509186, 30542), (94136.63536830085, 29211), (100211.94463979697, 29638), (104406.8941586323, 29397), (109907.17004201541, 30091), (79759.3501158523, 28921), (95691.16488428524, 29758), (93827.64898348125, 28704), (81996.88214329761, 31076), (74797.81830728742, 29240), (55109.84568690091, 29722), (67099.69648415386, 29042), (104629.98788099659, 29238), (116078.60091071061, 29462), (63305.400152461996, 28942), (79932.89941973652, 29291), (79228.28699907367, 29452), (58207.59442008676, 28169), (81003.32239799445, 29458), (93415.22238026763, 29886), (58734.13050193271, 26759), (83669.83036906393, 28229), (101475.83517211341, 28886), (94905.462419054, 29014), (73586.89428288958, 29703), (68864.87633527843, 29085), (75119.43205191108, 27293), (67200.14050461611, 28041), (92174.30924191726, 29257), (73799.52902331208, 30196), (90938.37423783678, 28131)
(87948.75081509186, 30542), (94136.63536830085, 29211), (100211.94463979697, 29638), (104406.8941586323, 29397), (109907.17004201541, 30091), (79759.3501158523, 28921), (95691.16488428524, 29758), (93827.64898348125, 28704), (81996.88214329761, 31076), (74797.81830728742, 29240), (55109.84568690091, 29722), (67099.69648415386, 29042), (74690.55544128257, 28729), (104629.98788099659, 29238), (116078.60091071061, 29462), (63305.400152461996, 28942), (79932.89941973652, 29291), (79228.28699907367, 29452), (58207.59442008676, 28169), (81003.32239799445, 29458), (67807.21370012725, 29175), (101475.83517211341, 28886), (94905.462419054, 29014), (73586.89428288958, 29703), (83669.83036906393, 28229), (96949.15264797778, 30014), (75119.43205191108, 27293), (67200.14050461611, 28041), (96586.05731932439, 29597), (73799.52902331208, 30196), (99082.69522592526, 29957)
(87948.75081509186, 30542), (76544.1266736546, 28642), (79759.3501158523, 28921), (95691.16488428524, 29758), (93827.64898348125, 28704), (94136.63536830085, 29211), (100211.94463979697, 29638), (78184.5912422958, 30214), (67099.69648415386, 29042), (81996.88214329761, 31076), (74797.81830728742, 29240), (104406.8941586323, 29397), (109907.17004201541, 30091), (55109.84568690091, 29722), (58207.59442008676, 28169), (81003.32239799445, 29458), (67807.21370012725, 29175), (101475.83517211341, 28886), (94905.462419054, 29014), (74690.55544128257, 28729), (104629.98788099659, 29238), (91699.32393109775, 30212), (116078.60091071061, 29462), (63305.400152461996, 28942), (74003.40898319149, 30941), (79228.28699907367, 29452), (73799.52902331208, 30196), (96586.05731932439, 29597), (83669.83036906393, 28229), (73586.89428288958, 29703), (69549.93229025672, 29617)
