(37932.47316686382, 55685), (35033.45893194342, 56252), (34931.45590538442, 59893), (34885.08993779444, 65794), (34278.41982234177, 67316), (37435.6302737283, 56549), (35823.731229154444, 58385), (35600.59477315788, 58847), (35224.36408942852, 60680), (35068.61827873062, 65064), (34628.89279552108, 72870), (38567.745500693636, 58576), (36936.24071629259, 59318), (36027.65758244739, 60877), (35851.93593935266, 61210), (35724.15625928894, 64880), (35253.884076058006, 68456), (38216.34860919795, 59537), (37053.64421487149, 60363), (37038.572519338835, 60570), (36842.909180352115, 61172), (36421.462615886194, 62073), (36232.837537430656, 63501), (36086.55862661432, 64859), (36041.113653245724, 67012), (35929.45161126868, 67413), (35928.79300296137, 69993), (35795.69829103591, 70104), (35734.59714875681, 72852), (39018.15489779536, 59690), (37120.52995816232, 60985), (36486.273278295375, 62324), (36457.275403874395, 62987), (36406.01811010887, 65096), (36383.7504864617, 66508), (36114.81744797148, 66819), (36084.036726566614, 70730), (36031.705774487455, 71014), (39638.02422924912, 60698), (38404.392427875864, 61061), (37970.590202683015, 61091), (37775.074699206816, 61104), (37487.94832957363, 61148), (37269.60980940958, 61211), (36610.72710099287, 62724), (36564.86525980288, 66971), (36388.233183757206, 67146), (36144.73108618676, 67852), (36096.35809654428, 72059), (36089.73660434145, 75897), (36647.167903828595, 72003)
(37932.47316686382, 55685), (35033.45893194342, 56252), (34931.45590538442, 59893), (34885.08993779444, 65794), (34278.41982234177, 67316), (37435.6302737283, 56549), (35948.03521693253, 56680), (35823.731229154444, 58385), (35600.59477315788, 58847), (35224.36408942852, 60680), (35069.558471104036, 61175), (35068.61827873062, 65064), (34590.093761083255, 71096), (38930.00501670934, 57850), (38764.68626954787, 58535), (38567.745500693636, 58576), (38420.285926296034, 58883), (37937.8405283976, 59014), (37148.16058422913, 59300), (36936.24071629259, 59318), (36634.22168394584, 60223), (36027.65758244739, 60877), (35851.93593935266, 61210), (35188.97064964798, 62704), (34628.89279552108, 72870), (38975.29993234309, 58579), (37276.54094624023, 59357), (37053.64421487149, 60363), (37038.572519338835, 60570), (36952.161790205704, 60962), (36842.909180352115, 61172), (36835.37264470169, 61494), (36421.462615886194, 62073), (35878.51412670973, 62130), (35724.15625928894, 64880), (35253.884076058006, 68456), (35198.713455976074, 69692), (38216.34860919795, 59537), (37528.679256484975, 59917), (37120.52995816232, 60985), (36477.61270148016, 62154), (36374.643785542525, 62671), (36232.837537430656, 63501), (36112.08339568468, 64743), (36086.55862661432, 64859), (36041.113653245724, 67012), (35929.45161126868, 67413), (35692.611112485174, 69571), (39018.15489779536, 59690), (35734.59714875681, 72852), (38166.739588257755, 62301)
(37324.2154827345, 54256), (35033.45893194342, 56252), (34931.45590538442, 59893), (34885.08993779444, 65794), (34278.41982234177, 67316), (34121.775658037266, 72428), (37932.47316686382, 55685), (37020.05083756273, 56547), (35948.03521693253, 56680), (35823.731229154444, 58385), (35600.59477315788, 58847), (35224.36408942852, 60680), (35069.558471104036, 61175), (35068.61827873062, 65064), (34590.093761083255, 71096), (37435.6302737283, 56549), (37323.66035155272, 57037), (36747.028504564296, 57608), (36620.15976972019, 58996), (36109.892100398836, 60324), (35881.43591879488, 60369), (35851.93593935266, 61210), (35188.97064964798, 62704), (35129.76943851555, 67109), (34628.89279552108, 72870), (38930.00501670934, 57850), (38764.68626954787, 58535), (38567.745500693636, 58576), (38420.285926296034, 58883), (37937.8405283976, 59014), (37148.16058422913, 59300), (36936.24071629259, 59318), (36634.22168394584, 60223), (35929.583126822596, 60659), (35883.36997801093, 61822), (35878.51412670973, 62130), (35724.15625928894, 64880), (35545.15512925581, 64925), (35486.897266252, 66907), (35253.884076058006, 68456), (35198.713455976074, 69692), (38975.29993234309, 58579), (38452.75492231984, 59216), (37276.54094624023, 59357), (37053.64421487149, 60363), (36825.35294722556, 60452), (36815.783362287664, 60557), (36027.65758244739, 60877), (35773.33607237252, 65829), (35524.030450087535, 67094), (37455.38069512117, 62384)
(37324.2154827345, 54256), (35033.45893194342, 56252), (34931.45590538442, 59893), (33964.86287204201, 63953), (37932.47316686382, 55685), (37020.05083756273, 56547), (36747.59020366467, 56649), (35948.03521693253, 56680), (35823.731229154444, 58385), (35600.59477315788, 58847), (35224.36408942852, 60680), (35069.558471104036, 61175), (35068.61827873062, 65064), (34885.08993779444, 65794), (34278.41982234177, 67316), (34121.775658037266, 72428), (37435.6302737283, 56549), (37323.66035155272, 57037), (36747.028504564296, 57608), (36620.15976972019, 58996), (36059.90287663817, 59197), (35990.361579742304, 59222), (35881.43591879488, 60369), (35851.93593935266, 61210), (35687.593675976736, 61616), (35188.97064964798, 62704), (35129.76943851555, 67109), (34590.093761083255, 71096), (38410.54769451659, 56601), (37705.03090827522, 58597), (37148.16058422913, 59300), (36936.24071629259, 59318), (36634.22168394584, 60223), (36109.892100398836, 60324), (35929.583126822596, 60659), (35883.36997801093, 61822), (35878.51412670973, 62130), (35727.125281308814, 62703), (35680.51285791458, 63140), (35545.15512925581, 64925), (35486.897266252, 66907), (35253.884076058006, 68456), (35198.713455976074, 69692), (34628.89279552108, 72870), (38930.00501670934, 57850), (35158.425335539316, 75057), (35457.167513263994, 68693), (36027.65758244739, 60877), (37937.8405283976, 59014), (35903.475385881466, 62649), (35527.24634395729, 63143)
(38427.50821196747, 54009), (37324.2154827345, 54256), (35033.45893194342, 56252), (34931.45590538442, 59893), (33964.86287204201, 63953), (37932.47316686382, 55685), (37020.05083756273, 56547), (36747.59020366467, 56649), (35948.03521693253, 56680), (35823.731229154444, 58385), (35600.59477315788, 58847), (35224.36408942852, 60680), (35069.558471104036, 61175), (35068.61827873062, 65064), (34885.08993779444, 65794), (34278.41982234177, 67316), (34121.775658037266, 72428), (37435.6302737283, 56549), (37323.66035155272, 57037), (36437.43632570504, 57257), (36074.63953941447, 58882), (36059.90287663817, 59197), (35990.361579742304, 59222), (35794.32947286399, 59928), (35687.593675976736, 61616), (35235.02097650833, 61659), (35188.97064964798, 62704), (35129.76943851555, 67109), (34590.093761083255, 71096), (38410.54769451659, 56601), (36747.028504564296, 57608), (36620.15976972019, 58996), (36109.892100398836, 60324), (35881.43591879488, 60369), (35851.93593935266, 61210), (35727.125281308814, 62703), (35680.51285791458, 63140), (35527.24634395729, 63143), (35250.729715254645, 63168), (35198.713455976074, 69692), (34628.89279552108, 72870), (38768.03501686023, 57048), (35158.425335539316, 75057), (37523.430833041675, 58278), (35253.884076058006, 68456), (38707.710108042505, 57243), (36634.22168394584, 60223), (35289.20024803665, 66300), (35627.14801736215, 63878), (35545.15512925581, 64925), (38388.3606942476, 70928)
(38427.50821196747, 54009), (37324.2154827345, 54256), (35033.45893194342, 56252), (34931.45590538442, 59893), (33964.86287204201, 63953), (37932.47316686382, 55685), (37020.05083756273, 56547), (36747.59020366467, 56649), (35948.03521693253, 56680), (35823.731229154444, 58385), (35600.59477315788, 58847), (35224.36408942852, 60680), (35069.558471104036, 61175), (35068.61827873062, 65064), (34885.08993779444, 65794), (34278.41982234177, 67316), (34121.775658037266, 72428), (38597.52573187973, 56037), (37435.6302737283, 56549), (37323.66035155272, 57037), (36437.43632570504, 57257), (36074.63953941447, 58882), (36059.90287663817, 59197), (35990.361579742304, 59222), (35794.32947286399, 59928), (35687.593675976736, 61616), (35235.02097650833, 61659), (35188.97064964798, 62704), (35129.76943851555, 67109), (34590.093761083255, 71096), (38410.54769451659, 56601), (37945.01368479577, 57096), (36747.028504564296, 57608), (36631.921863717806, 57939), (36620.15976972019, 58996), (36109.892100398836, 60324), (35881.43591879488, 60369), (35851.93593935266, 61210), (35662.88010881442, 62270), (35527.24634395729, 63143), (35250.729715254645, 63168), (35198.713455976074, 69692), (34628.89279552108, 72870), (38768.03501686023, 57048), (35158.425335539316, 75057), (36634.22168394584, 60223), (37523.430833041675, 58278), (35253.884076058006, 68456), (35727.125281308814, 62703), (38707.710108042505, 57243), (37406.327595784795, 63772)
(38427.50821196747, 54009), (37324.2154827345, 54256), (37206.47477958432, 54736), (36641.99235810674, 56077), (35033.45893194342, 56252), (34515.96353226274, 56433), (33964.86287204201, 63953), (37932.47316686382, 55685), (37020.05083756273, 56547), (36747.59020366467, 56649), (35948.03521693253, 56680), (35823.731229154444, 58385), (35600.59477315788, 58847), (34931.45590538442, 59893), (34899.38472015076, 64958), (34885.08993779444, 65794), (34278.41982234177, 67316), (34121.775658037266, 72428), (38403.458373946196, 55727), (37435.6302737283, 56549), (37323.66035155272, 57037), (36437.43632570504, 57257), (36074.63953941447, 58882), (36059.90287663817, 59197), (35990.361579742304, 59222), (35794.32947286399, 59928), (35032.250317632686, 60511), (34789.079941676515, 67335), (34590.093761083255, 71096), (39350.72754117783, 55741), (38597.52573187973, 56037), (38410.54769451659, 56601), (38198.06405751541, 56643), (37945.01368479577, 57096), (36747.028504564296, 57608), (36631.921863717806, 57939), (36620.15976972019, 58996), (36397.385694798606, 59221), (36109.892100398836, 60324), (35881.43591879488, 60369), (35224.36408942852, 60680), (35069.558471104036, 61175), (35068.61827873062, 65064), (34628.89279552108, 72870), (38768.03501686023, 57048), (35129.76943851555, 67109), (37523.430833041675, 58278), (36634.22168394584, 60223), (35188.97064964798, 62704), (38707.710108042505, 57243), (37814.25531583698, 71185)
(37156.75009851687, 53554), (36641.99235810674, 56077), (35033.45893194342, 56252), (34515.96353226274, 56433), (33964.86287204201, 63953), (38427.50821196747, 54009), (37324.2154827345, 54256), (37206.47477958432, 54736), (37020.05083756273, 56547), (36747.59020366467, 56649), (35948.03521693253, 56680), (35823.731229154444, 58385), (35600.59477315788, 58847), (34931.45590538442, 59893), (34899.38472015076, 64958), (34885.08993779444, 65794), (34278.41982234177, 67316), (34121.775658037266, 72428), (37285.914064648845, 55493), (36437.43632570504, 57257), (36074.63953941447, 58882), (35883.79568716238, 59022), (35794.32947286399, 59928), (35032.250317632686, 60511), (34789.079941676515, 67335), (34590.093761083255, 71096), (34360.93924951558, 77034), (37932.47316686382, 55685), (37435.6302737283, 56549), (37323.66035155272, 57037), (37281.92378393207, 57386), (36747.028504564296, 57608), (36631.921863717806, 57939), (36620.15976972019, 58996), (36059.90287663817, 59197), (35990.361579742304, 59222), (35881.43591879488, 60369), (35224.36408942852, 60680), (35069.558471104036, 61175), (35068.61827873062, 65064), (34628.89279552108, 72870), (38403.458373946196, 55727), (35077.1796686135, 70967), (35188.97064964798, 62704), (36109.892100398836, 60324), (35129.76943851555, 67109), (36397.385694798606, 59221), (37523.430833041675, 58278), (38198.06405751541, 56643), (37945.01368479577, 57096), (37543.0807628638, 61829)
(37156.75009851687, 53554), (36641.99235810674, 56077), (35033.45893194342, 56252), (34515.96353226274, 56433), (33964.86287204201, 63953), (38427.50821196747, 54009), (37324.2154827345, 54256), (37206.47477958432, 54736), (37020.05083756273, 56547), (36747.59020366467, 56649), (35948.03521693253, 56680), (35823.731229154444, 58385), (35600.59477315788, 58847), (34931.45590538442, 59893), (34899.38472015076, 64958), (34885.08993779444, 65794), (34278.41982234177, 67316), (34121.775658037266, 72428), (37285.914064648845, 55493), (36437.43632570504, 57257), (36377.484833516326, 58263), (36074.63953941447, 58882), (35883.79568716238, 59022), (35794.32947286399, 59928), (35032.250317632686, 60511), (34789.079941676515, 67335), (34590.093761083255, 71096), (34360.93924951558, 77034), (37932.47316686382, 55685), (37435.6302737283, 56549), (37323.66035155272, 57037), (37281.92378393207, 57386), (36747.028504564296, 57608), (36631.921863717806, 57939), (36620.15976972019, 58996), (36059.90287663817, 59197), (35990.361579742304, 59222), (35881.43591879488, 60369), (35224.36408942852, 60680), (35069.558471104036, 61175), (35068.61827873062, 65064), (34628.89279552108, 72870), (38403.458373946196, 55727), (35077.1796686135, 70967), (37523.430833041675, 58278), (36109.892100398836, 60324), (35188.97064964798, 62704), (36397.385694798606, 59221), (35129.76943851555, 67109), (37945.01368479577, 57096), (37924.56159515069, 55603)
(37156.75009851687, 53554), (35604.48544934709, 55367), (35033.45893194342, 56252), (34515.96353226274, 56433), (33964.86287204201, 63953), (38427.50821196747, 54009), (37324.2154827345, 54256), (37206.47477958432, 54736), (36641.99235810674, 56077), (35948.03521693253, 56680), (35823.731229154444, 58385), (35600.59477315788, 58847), (34931.45590538442, 59893), (34899.38472015076, 64958), (34885.08993779444, 65794), (34278.41982234177, 67316), (34121.775658037266, 72428), (37285.914064648845, 55493), (37020.05083756273, 56547), (36747.59020366467, 56649), (36437.43632570504, 57257), (36164.29345630363, 57571), (36074.63953941447, 58882), (35883.79568716238, 59022), (35794.32947286399, 59928), (35032.250317632686, 60511), (34789.079941676515, 67335), (34590.093761083255, 71096), (34360.93924951558, 77034), (37924.56159515069, 55603), (37435.6302737283, 56549), (37099.03480693649, 56561), (36747.028504564296, 57608), (36631.921863717806, 57939), (36377.484833516326, 58263), (36059.90287663817, 59197), (35990.361579742304, 59222), (35881.43591879488, 60369), (35224.36408942852, 60680), (35069.558471104036, 61175), (35068.61827873062, 65064), (34628.89279552108, 72870), (37932.47316686382, 55685), (35077.1796686135, 70967), (35129.76943851555, 67109), (35188.97064964798, 62704), (35745.95016795638, 62044), (36109.892100398836, 60324), (37323.66035155272, 57037), (36725.01890041521, 58225), (36218.20346078434, 65536)
